frame,x,y,w,h,t,noX,noY,neX,neY,taX,taY,trk
389,639,400,67,171,6.17,632,331,633,342,642,466,25
389,325,786,50,121,5.95,309,731,306,738,331,828,26
389,448,667,54,143,4.91,386,651,390,653,484,674,27
389,482,386,67,146,0.24,513,329,496,336,450,446,29
389,325,521,54,145,2.73,365,578,353,573,291,472,30
389,434,343,58,125,4.4,391,375,393,350,486,321,31
389,169,745,65,138,0.13,176,681,163,693,160,802,32
389,169,745,65,138,0.13,191,710,191,715,194,790,32
389,255,768,44,99,4.98,211,753,221,758,299,776,33
389,212,755,68,102,6.19,191,710,191,715,194,790,35
389,793,577,55,164,3.12,796,638,796,632,794,507,36
389,270,821,62,98,4.75,226,821,233,839,317,813,37
389,683,559,73,169,6.17,664,487,663,495,683,613,38
389,891,572,80,189,3.29,854,645,863,615,899,487,39
389,964,672,60,157,3.29,953,735,955,727,976,596,40
389,875,894,130,162,3.35,836,957,818,925,862,822,41
389,1469,700,63,167,3.29,1444,769,1468,752,1466,623,42
389,1122,352,71,187,1.71,1198,374,1178,356,1041,338,43
389,1323,381,71,166,5.0,1251,369,1276,363,1397,403,44
389,1565,739,57,165,-2.9,1555,807,1568,790,1578,662,45
389,1189,500,138,103,3.36,1224,542,1225,529,1145,453,46
389,1588,424,60,138,4.71,1528,433,1545,415,1645,416,47
389,1413,628,68,158,2.2,1462,667,1454,667,1389,582,48
389,1627,525,60,136,3.56,1590,572,1618,563,1649,464,49
389,1581,472,58,136,1.86,1633,488,1629,482,1554,450,50
389,1242,456,87,176,3.06,1252,529,1266,509,1216,380,51
389,1610,666,57,154,2.66,1641,723,1638,712,1587,602,52
389,1598,747,59,155,3.32,1581,813,1594,797,1608,674,53
389,1534,746,58,179,3.28,1521,820,1528,803,1543,667,54
389,1479,702,119,182,0.02,1444,769,1468,752,1466,623,55
389,1479,702,119,182,0.02,1515,622,1530,657,1492,779,55
389,1379,690,102,186,5.7,1357,601,1386,616,1442,733,56
389,1644,607,65,134,6.14,1642,552,1648,564,1643,668,57
389,1347,719,102,167,0.08,1330,643,1331,672,1375,793,58
389,1276,774,72,172,2.69,1306,846,1303,832,1254,699,59
389,1072,983,94,171,4.88,995,983,1023,996,1156,969,60
389,1564,552,74,172,2.97,1571,627,1579,607,1548,475,61
389,1332,809,100,156,5.51,1294,744,1314,760,1386,851,62
389,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
389,1474,473,54,151,0.58,1509,414,1507,421,1458,502,64
389,870,729,87,186,0.02,866,648,863,678,865,809,65
389,1011,939,134,185,5.33,927,927,943,944,1092,979,67
389,1011,939,134,185,5.33,965,862,994,870,1107,945,67
389,1034,902,69,182,5.27,965,862,994,870,1107,945,68
389,1084,1001,111,202,4.91,995,983,1023,996,1156,969,69
389,1084,1001,111,202,4.91,1006,1008,1033,1028,1148,1036,69
389,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
389,1551,856,73,127,1.8,1609,868,1605,866,1508,844,71
389,1859,545,68,126,2.64,1882,591,1887,573,1848,494,72
389,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
389,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
389,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
389,1802,608,52,101,1.25,1845,592,1836,598,1770,618,76
389,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
389,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
389,48,1040,38,68,5.64,29,1022,29,1030,62,1052,81
389,54,530,51,104,3.33,39,573,36,559,54,486,166
389,795,433,136,95,4.66,762,470,784,471,836,381,194
389,31,973,42,71,3.17,23,997,21,992,27,946,217
389,193,574,51,136,-2.87,179,633,173,622,202,516,219
389,36,790,49,54,5.58,13,775,15,777,38,801,291
389,32,294,43,54,1.56,53,292,41,288,10,289,299
389,15,489,30,98,-3.14,19,532,10,521,3,448,316
389,70,356,57,110,0.23,67,313,59,317,46,389,344
389,433,719,76,126,4.75,383,706,386,707,483,740,202
389,124,290,40,59,4.6,102,302,103,292,141,280,350
390,50,354,51,104,0.1,57,305,50,311,30,383,3
390,50,354,51,104,0.1,67,313,59,317,46,389,3
390,68,584,48,53,4.54,49,585,53,584,89,574,4
390,80,319,48,93,3.06,82,345,79,324,61,282,7
390,238,359,64,135,3.24,211,413,208,391,238,303,8
390,400,503,61,121,3.88,371,552,371,541,423,451,9
390,207,484,56,133,3.01,218,536,204,526,206,425,11
390,283,306,74,98,1.63,319,322,307,301,242,285,12
390,355,291,65,97,5.04,311,278,319,282,401,285,13
390,415,298,65,129,1.04,464,275,440,276,372,335,14
390,498,301,55,119,4.82,443,304,453,296,551,302,15
390,634,326,98,164,4.78,558,312,576,290,699,300,16
390,712,339,65,141,5.14,662,311,667,313,771,349,17
390,701,935,64,157,5.35,648,906,652,907,749,977,18
390,340,862,73,128,5.4,287,837,294,860,395,882,19
390,341,363,67,130,6.01,320,320,323,324,338,411,20
390,401,575,77,136,3.42,372,629,371,623,416,513,21
390,350,767,60,123,5.77,324,714,326,725,363,814,23
390,681,824,63,151,4.9,622,811,630,816,748,836,24
390,636,400,72,171,6.17,628,326,627,339,642,466,25
390,325,786,51,122,5.95,309,731,306,738,328,828,26
390,448,667,54,143,4.91,386,651,390,653,485,669,27
390,482,386,67,146,0.24,513,329,496,336,450,446,29
390,325,521,54,144,2.73,365,575,354,571,291,472,30
390,434,343,58,125,4.4,391,375,393,350,486,321,31
390,169,745,65,138,0.13,176,681,163,693,160,802,32
390,169,745,65,138,0.13,191,710,191,715,194,790,32
390,256,768,44,101,4.98,211,753,221,758,299,776,33
390,212,755,68,102,6.19,191,710,191,715,194,790,35
390,793,577,55,164,3.12,796,638,796,632,794,507,36
390,270,821,62,100,4.75,226,821,233,839,317,813,37
390,684,560,72,166,6.17,668,493,667,499,684,612,38
390,891,572,80,189,3.29,854,645,863,615,899,487,39
390,964,672,60,157,3.29,953,735,955,727,976,596,40
390,875,894,130,162,3.35,836,957,818,925,862,822,41
390,1473,700,63,167,3.29,1444,769,1468,752,1482,625,42
390,1122,352,71,187,1.71,1198,374,1178,356,1041,338,43
390,1323,381,71,166,5.0,1251,369,1276,363,1397,403,44
390,1565,739,57,165,-2.9,1555,807,1568,790,1578,662,45
390,1204,486,76,162,3.36,1192,551,1194,535,1204,417,46
390,1588,424,60,138,4.71,1528,433,1545,415,1645,416,47
390,1413,628,68,158,2.2,1472,668,1459,664,1384,576,48
390,1627,525,60,136,3.56,1590,572,1618,563,1649,464,49
390,1581,472,58,136,1.83,1633,488,1629,482,1554,450,50
390,1262,496,100,174,3.93,1210,547,1236,536,1290,414,51
390,1610,666,57,154,2.66,1641,723,1638,712,1587,602,52
390,1598,747,59,155,3.32,1581,813,1594,797,1608,674,53
390,1534,746,58,179,3.28,1521,820,1528,803,1543,667,54
390,1479,702,119,182,0.02,1444,769,1468,752,1482,625,55
390,1479,702,119,182,0.02,1515,622,1530,657,1492,779,55
390,1379,690,102,186,5.7,1356,601,1386,616,1442,733,56
390,1644,607,65,134,6.14,1642,552,1648,564,1643,668,57
390,1347,719,102,167,0.08,1330,643,1331,672,1375,793,58
390,1276,774,72,172,2.69,1306,846,1303,832,1254,699,59
390,1072,983,94,171,4.88,995,983,1023,996,1156,969,60
390,1564,552,74,172,2.97,1573,625,1579,607,1548,475,61
390,1333,809,98,156,5.51,1294,744,1314,760,1386,851,62
390,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
390,1483,459,48,160,0.58,1518,399,1517,406,1466,485,64
390,870,729,87,186,0.02,866,648,863,678,865,809,65
390,1011,939,134,185,5.33,927,927,943,944,1092,979,67
390,1011,939,134,185,5.33,965,862,994,870,1107,945,67
390,1034,902,69,182,5.27,965,862,994,870,1107,945,68
390,1084,1001,111,202,4.91,995,983,1023,996,1156,969,69
390,1084,1001,111,202,4.91,1006,1008,1033,1028,1148,1036,69
390,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
390,1551,857,74,127,1.8,1609,868,1605,866,1508,844,71
390,1859,545,68,126,2.64,1882,591,1887,573,1848,494,72
390,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
390,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
390,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
390,1802,608,52,101,1.25,1845,592,1836,598,1770,618,76
390,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
390,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
390,48,1040,38,68,5.64,29,1022,29,1030,62,1052,81
390,54,530,51,104,3.33,39,573,36,559,54,486,166
390,795,433,136,95,4.66,762,470,784,471,836,381,194
390,34,967,42,60,3.76,15,984,18,982,36,952,217
390,189,590,51,143,-2.87,178,652,171,642,194,539,219
390,28,777,56,71,0.01,10,747,7,754,38,800,291
390,32,294,43,54,1.56,53,292,41,288,10,289,299
390,15,489,30,98,-3.14,19,532,10,521,3,448,316
390,70,356,57,110,0.23,67,313,59,317,46,389,344
390,438,729,76,119,4.42,388,734,394,732,489,737,202
390,124,290,40,59,4.6,102,302,103,292,141,280,350
391,50,354,51,102,0.1,57,307,51,314,30,383,3
391,50,354,51,102,0.1,67,313,59,317,46,389,3
391,68,584,48,53,4.54,49,585,53,584,89,574,4
391,80,319,48,93,3.06,82,345,79,324,61,282,7
391,237,359,67,135,3.24,211,413,208,391,238,303,8
391,400,503,66,121,3.8,371,552,371,541,418,449,9
391,206,483,57,130,3.01,218,536,204,526,206,425,11
391,283,306,74,98,1.63,319,322,307,301,242,285,12
391,355,291,65,97,5.04,311,278,319,282,401,285,13
391,415,298,65,129,1.04,464,275,440,276,372,335,14
391,498,301,55,119,4.82,443,304,453,296,551,302,15
391,634,326,98,164,4.78,558,312,576,290,699,300,16
391,715,341,63,135,5.03,660,326,665,324,771,349,17
391,701,935,64,157,5.35,648,906,652,907,749,977,18
391,340,862,73,128,5.4,287,837,294,860,395,882,19
391,339,362,67,122,5.74,303,323,310,327,340,402,20
391,401,575,77,136,3.42,372,629,371,623,416,513,21
391,348,764,66,119,5.94,324,714,326,725,356,814,23
391,681,824,63,151,4.9,622,811,630,816,748,836,24
391,636,400,72,171,6.17,628,326,627,339,642,466,25
391,323,787,56,121,5.95,309,731,306,738,324,829,26
391,448,667,54,143,4.91,386,651,390,653,485,669,27
391,482,386,67,146,0.24,513,329,496,336,450,446,29
391,326,525,54,141,2.73,366,577,356,573,293,477,30
391,434,343,58,125,4.4,391,375,393,350,486,321,31
391,169,745,65,138,0.13,176,681,163,693,160,802,32
391,169,745,65,138,0.13,191,710,191,715,194,790,32
391,255,768,44,100,4.98,211,753,221,758,299,776,33
391,212,755,68,102,6.19,191,710,191,715,194,790,35
391,793,577,55,164,3.12,796,638,796,632,794,507,36
391,270,821,62,98,4.75,226,821,233,839,317,813,37
391,684,563,72,162,6.17,669,495,667,499,682,609,38
391,891,572,80,189,3.29,854,645,863,615,899,487,39
391,964,670,60,160,3.36,953,735,955,727,976,596,40
391,875,894,130,162,3.35,836,957,818,925,862,822,41
391,1465,699,79,166,3.29,1444,769,1465,751,1474,624,42
391,1122,352,71,187,1.71,1198,374,1178,356,1041,338,43
391,1323,381,71,166,5.0,1251,369,1276,363,1397,403,44
391,1565,739,57,165,-2.9,1555,807,1568,790,1578,662,45
391,1212,484,68,165,4.12,1151,519,1166,503,1264,430,46
391,1588,424,60,138,4.71,1528,433,1545,415,1645,416,47
391,1413,628,68,158,2.2,1461,672,1457,668,1388,582,48
391,1627,525,60,136,3.56,1590,572,1618,563,1649,464,49
391,1581,472,58,136,1.82,1633,488,1629,482,1554,450,50
391,1241,514,147,131,5.35,1193,498,1206,520,1314,490,51
391,1610,666,57,154,2.66,1641,723,1638,712,1587,602,52
391,1598,747,59,155,3.32,1581,813,1594,797,1608,674,53
391,1534,746,58,179,3.28,1521,820,1528,803,1543,667,54
391,1479,702,119,182,0.02,1444,769,1465,751,1474,624,55
391,1479,702,119,182,0.02,1515,622,1530,657,1492,779,55
391,1379,690,102,186,5.7,1357,600,1386,616,1442,733,56
391,1644,607,65,134,6.14,1642,552,1648,564,1643,668,57
391,1347,719,102,167,0.08,1330,643,1331,672,1375,793,58
391,1276,774,72,172,2.69,1306,846,1303,832,1254,699,59
391,1072,983,94,171,4.88,995,983,1023,996,1156,969,60
391,1561,551,75,176,2.97,1583,626,1583,605,1548,475,61
391,1332,809,99,156,5.51,1294,744,1314,760,1386,851,62
391,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
391,1486,441,47,140,0.64,1525,392,1521,396,1467,474,64
391,870,729,87,186,0.02,866,648,863,678,865,809,65
391,1011,939,134,185,5.33,927,927,943,944,1092,979,67
391,1011,939,134,185,5.33,965,862,994,870,1107,945,67
391,1034,902,69,182,5.27,965,862,994,870,1107,945,68
391,1084,1001,111,202,4.91,995,983,1023,996,1156,969,69
391,1084,1001,111,202,4.91,1006,1008,1033,1028,1148,1036,69
391,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
391,1551,857,74,127,1.8,1609,868,1605,866,1508,844,71
391,1859,545,68,126,2.64,1882,591,1887,573,1848,494,72
391,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
391,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
391,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
391,1802,608,52,101,1.25,1845,592,1836,598,1770,618,76
391,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
391,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
391,48,1040,38,68,5.64,29,1022,29,1030,62,1052,81
391,54,530,51,104,3.33,39,573,36,559,54,486,166
391,795,433,136,95,4.66,762,470,784,471,836,381,194
391,34,970,42,53,3.96,14,980,17,978,40,955,217
391,180,607,57,127,3.04,183,665,178,659,181,556,219
391,28,777,56,71,0.01,10,747,7,754,38,800,291
391,32,294,43,54,1.56,53,292,41,288,10,289,299
391,15,489,30,98,-3.14,19,532,10,521,3,448,316
391,70,356,57,110,0.23,67,313,59,317,46,389,344
391,435,736,64,128,4.42,384,750,389,748,489,728,202
391,124,290,40,59,4.6,102,302,103,292,141,280,350
392,50,354,51,102,0.1,55,311,50,314,30,383,3
392,50,354,51,102,0.1,67,313,59,317,46,389,3
392,68,584,48,53,4.54,49,585,53,584,89,574,4
392,80,319,48,93,3.06,82,345,79,324,61,282,7
392,237,359,66,135,3.24,211,413,208,391,238,303,8
392,393,512,66,147,3.8,358,571,356,556,419,454,9
392,207,483,56,131,3.01,214,539,200,525,206,425,11
392,283,306,74,98,1.63,319,322,307,301,242,285,12
392,355,291,65,97,5.04,311,278,319,282,401,285,13
392,415,298,65,129,1.04,464,275,440,276,372,335,14
392,498,301,55,119,4.82,443,304,453,296,551,302,15
392,634,326,98,164,4.78,558,312,576,290,699,300,16
392,712,341,63,140,5.03,657,330,664,331,771,349,17
392,701,935,64,157,5.35,648,906,652,907,749,977,18
392,340,862,73,128,5.4,287,837,294,860,395,882,19
392,329,366,47,125,5.74,301,317,308,320,342,390,20
392,401,575,77,136,3.42,372,629,371,623,416,513,21
392,350,765,69,128,5.97,324,714,326,725,356,814,23
392,681,824,63,151,4.9,622,811,630,816,748,836,24
392,636,400,72,171,6.17,638,324,635,342,642,466,25
392,323,787,57,122,5.95,309,731,306,738,324,829,26
392,448,667,54,143,4.91,386,651,390,653,485,669,27
392,482,386,67,146,0.24,513,329,496,336,450,446,29
392,326,525,54,141,2.73,360,578,352,572,293,477,30
392,434,343,58,125,4.4,391,375,393,350,486,321,31
392,169,745,65,138,0.13,176,681,163,693,160,802,32
392,169,745,65,138,0.13,191,710,191,715,194,790,32
392,253,767,45,94,4.98,211,753,221,758,297,776,33
392,212,755,68,102,6.19,191,710,191,715,194,790,35
392,793,577,55,164,3.12,796,638,796,632,794,507,36
392,268,821,62,95,4.75,226,821,233,839,313,815,37
392,684,563,72,161,6.17,673,496,672,500,679,609,38
392,891,572,80,189,3.29,854,645,863,615,899,487,39
392,962,668,79,159,3.1,962,725,959,720,976,596,40
392,875,894,130,162,3.35,836,957,818,925,862,822,41
392,1465,699,79,166,3.29,1444,769,1465,751,1474,624,42
392,1122,352,71,187,1.71,1198,374,1178,356,1041,338,43
392,1323,381,71,166,5.0,1251,369,1276,363,1397,403,44
392,1565,739,57,165,-2.9,1555,807,1568,790,1578,662,45
392,1183,488,69,155,4.85,1117,462,1141,468,1254,482,46
392,1591,423,60,134,4.85,1532,425,1559,416,1645,416,47
392,1409,625,61,148,2.2,1455,662,1451,660,1371,581,48
392,1627,525,60,136,3.56,1590,572,1618,563,1649,464,49
392,1581,472,58,136,1.82,1633,488,1629,482,1554,450,50
392,1187,543,150,200,6.23,1117,462,1141,468,1254,482,51
392,1187,543,150,200,6.23,1140,457,1139,496,1245,591,51
392,1610,666,57,154,2.66,1641,723,1638,712,1587,602,52
392,1598,747,59,155,3.32,1581,813,1594,797,1608,674,53
392,1534,746,58,179,3.28,1521,820,1528,803,1543,667,54
392,1479,702,119,182,0.02,1444,769,1465,751,1474,624,55
392,1479,702,119,182,0.02,1515,622,1530,657,1492,779,55
392,1379,690,102,186,5.7,1358,599,1386,616,1442,733,56
392,1644,607,65,134,6.14,1642,552,1648,564,1643,668,57
392,1347,719,102,167,0.08,1325,644,1329,671,1375,793,58
392,1277,774,72,172,2.69,1306,846,1303,832,1254,699,59
392,1072,983,94,171,4.88,995,983,1023,996,1156,969,60
392,1561,551,75,176,2.97,1587,625,1586,605,1548,475,61
392,1333,809,98,156,5.51,1294,744,1314,760,1386,851,62
392,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
392,1490,439,51,146,0.7,1532,389,1525,394,1465,475,64
392,870,729,87,186,0.02,866,648,863,678,865,809,65
392,1011,939,134,185,5.33,927,927,943,944,1092,979,67
392,1011,939,134,185,5.33,965,862,994,870,1107,945,67
392,1034,902,69,182,5.27,965,862,994,870,1107,945,68
392,1084,1001,111,202,4.91,995,983,1023,996,1156,969,69
392,1084,1001,111,202,4.91,1006,1008,1033,1028,1148,1036,69
392,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
392,1551,857,74,127,1.8,1609,868,1605,866,1508,844,71
392,1859,545,68,126,2.64,1882,591,1887,573,1848,494,72
392,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
392,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
392,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
392,1802,608,52,101,1.25,1845,592,1836,598,1770,618,76
392,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
392,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
392,48,1040,38,68,5.64,29,1022,29,1030,62,1052,81
392,54,530,51,104,3.33,39,573,36,559,54,486,166
392,795,433,136,95,4.66,762,470,784,471,836,381,194
392,31,965,42,53,4.66,13,968,16,971,40,955,217
392,180,610,57,121,3.04,178,667,174,659,178,561,219
392,32,770,45,81,0.01,25,738,22,744,30,803,291
392,32,294,43,54,1.56,53,292,41,288,10,289,299
392,15,489,30,98,-3.14,19,532,10,521,3,448,316
392,70,356,57,110,0.23,67,313,59,317,46,389,344
392,431,745,68,146,4.79,371,747,376,748,478,730,202
392,124,290,40,59,4.6,102,302,103,292,141,280,350
393,50,354,51,102,0.1,55,310,49,313,30,383,3
393,50,354,51,102,0.1,67,313,59,317,46,389,3
393,68,584,48,53,4.54,49,585,53,584,89,574,4
393,80,319,48,93,3.06,82,345,79,324,61,282,7
393,237,359,66,135,3.24,211,413,208,391,238,303,8
393,388,533,76,155,3.62,357,596,351,582,405,467,9
393,207,483,56,131,3.01,214,539,200,525,206,425,11
393,283,306,74,98,1.63,319,322,307,301,242,285,12
393,355,291,65,97,5.04,311,278,319,282,401,285,13
393,415,298,65,129,1.04,464,275,440,276,372,335,14
393,498,301,55,119,4.82,443,304,453,296,551,302,15
393,634,326,98,164,4.78,558,312,576,290,699,300,16
393,711,351,78,140,4.63,658,348,665,347,771,349,17
393,701,935,64,157,5.35,648,906,652,907,749,977,18
393,340,862,73,128,5.4,287,837,294,860,395,882,19
393,329,347,85,116,5.11,284,323,291,324,340,377,20
393,401,575,77,136,3.42,372,629,371,623,416,513,21
393,350,765,69,128,5.97,324,714,326,725,356,814,23
393,681,824,63,151,4.9,622,811,630,816,748,836,24
393,636,400,72,171,6.17,638,324,635,342,642,466,25
393,323,787,57,122,5.95,309,731,306,738,324,829,26
393,448,667,54,143,4.91,386,651,390,653,485,669,27
393,482,386,67,146,0.24,513,329,496,336,450,446,29
393,323,523,59,134,2.73,348,581,343,575,293,477,30
393,434,343,58,125,4.4,391,375,393,350,486,321,31
393,169,745,65,138,0.13,176,681,163,693,160,802,32
393,169,745,65,138,0.13,191,710,191,715,194,790,32
393,253,767,44,94,4.98,211,753,221,758,297,776,33
393,212,755,68,102,6.19,191,710,191,715,194,790,35
393,793,577,55,164,3.12,796,638,796,632,794,507,36
393,268,821,62,95,4.75,226,821,233,839,313,815,37
393,681,558,72,161,6.08,663,492,662,498,679,609,38
393,891,572,80,189,3.29,854,645,863,615,899,487,39
393,961,651,64,179,3.17,963,718,961,710,971,571,40
393,875,894,130,162,3.35,836,957,818,925,862,822,41
393,1463,695,77,165,3.29,1446,763,1463,747,1476,618,42
393,1122,352,71,187,1.71,1198,374,1178,356,1041,338,43
393,1323,381,71,166,5.0,1251,369,1276,363,1397,403,44
393,1565,739,57,165,-2.9,1555,807,1568,790,1578,662,45
393,1125,468,69,180,5.74,1074,410,1098,417,1174,520,46
393,1593,421,64,130,4.85,1541,420,1569,417,1651,420,47
393,1407,623,61,142,2.2,1455,657,1451,653,1371,579,48
393,1627,525,60,136,3.56,1590,572,1618,563,1649,464,49
393,1581,472,58,136,1.82,1633,488,1629,482,1554,450,50
393,1104,550,124,216,6.23,1072,455,1077,483,1151,611,51
393,1610,666,57,154,2.66,1641,723,1638,712,1587,602,52
393,1598,747,59,155,3.32,1581,813,1594,797,1608,674,53
393,1534,746,58,179,3.28,1521,820,1528,803,1543,667,54
393,1479,702,119,182,0.02,1446,763,1463,747,1476,618,55
393,1479,702,119,182,0.02,1515,622,1530,657,1492,779,55
393,1379,690,102,186,5.7,1357,599,1386,618,1442,734,56
393,1644,607,65,134,6.14,1642,552,1648,564,1643,668,57
393,1347,719,102,167,0.08,1325,645,1327,674,1375,793,58
393,1277,774,72,172,2.69,1311,847,1305,832,1254,699,59
393,1072,983,94,171,4.88,995,983,1023,996,1156,969,60
393,1561,551,75,176,2.97,1587,625,1586,605,1548,475,61
393,1333,809,98,156,5.51,1294,744,1314,760,1386,851,62
393,1299,877,68,106,2.3,1317,920,1326,886,1267,840,63
393,1493,437,55,152,0.7,1541,388,1534,393,1474,462,64
393,870,729,87,186,0.02,866,648,863,678,865,809,65
393,1011,939,134,185,5.33,927,927,943,944,1092,979,67
393,1011,939,134,185,5.33,965,862,994,870,1107,945,67
393,1034,902,69,182,5.27,965,862,994,870,1107,945,68
393,1084,1001,111,202,4.91,995,983,1023,996,1156,969,69
393,1084,1001,111,202,4.91,1006,1008,1033,1028,1148,1036,69
393,955,990,96,177,1.75,1023,1037,996,1024,875,958,70
393,1551,857,74,127,1.8,1609,868,1605,866,1508,844,71
393,1859,545,68,126,2.64,1882,591,1887,573,1848,494,72
393,1891,517,55,120,3.13,1908,566,1916,551,1879,467,73
393,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
393,1779,500,76,101,1.48,1822,484,1813,490,1740,488,75
393,1802,608,52,101,1.25,1845,592,1836,598,1770,618,76
